space	chr	prev_start	prev_end	prev_checksum	start	end	checksum	type
query	chr5H	551279658	551373615	9ee9033ddb289db8970710127fb94489	551281749	551284515	71744e166de429dd01cda5e2f2aa1a2e	NESTED_IN_PREV
query	chr5H	551361042	551520701	a936c181575862ad5fdc3754d074b8e4	551367811	551368326	ba7bb68c3b1a1d0f9d8feb92d9851cfa	NESTED_IN_PREV
query	chr5H	551368327	551442285	e4e02270eb02e27c54dcb2464d4e52f8	551374384	551414551	c1a03c8cdee1cf41ee8795868d55fa37	NESTED_IN_PREV
query	chr5H	551544118	551567238	a9f5be952f298425fa52025dd273b72b	551553740	551605911	6fa940462c8cc3b4d9398fd7dad93085	PARTIAL
query	chr5H	551553740	551605911	6fa940462c8cc3b4d9398fd7dad93085	551560479	551562144	b3330e53fc4d4d1d8727d661e68e5b3e	NESTED_IN_PREV
query	chr5H	551601810	551652640	a9a343328f19fdd1353ebeedd3418450	551609539	551616418	9022fe8d9bb5df7168bc971f227e0568	NESTED_IN_PREV
query	chr5H	551634042	551767388	d0cba240bc6856166d751620beacc46f	551672272	551711994	d8d40f8896e8d7c7b02c489c9af1e80f	NESTED_IN_PREV
query	chr5H	551672272	551711994	d8d40f8896e8d7c7b02c489c9af1e80f	551688350	551691360	74099b0c81fbabaf476dff2f0ce0eeb8	NESTED_IN_PREV
query	chr5H	551712631	551810000	6052f0a8a9479a4753d8acdb9d002168	551717540	551722470	a613d6ad118bea87906897feea44844c	NESTED_IN_PREV
query	chr5H	551728582	551739766	efff0cc55c3e5338bbeb522c5ae8c086	551738413	551739534	c06984c960c85c427536f89558ba3fb1	NESTED_IN_PREV
query	chr5H	551739767	551873173	a79ad1149481082120188f9c24da1b8c	551768409	551775312	7700fefeb72bf8a1ca55d79816e18941	NESTED_IN_PREV
query	chr5H	551818294	551845788	3c0d48bfa2d6d74cfa6222c427a58734	551823872	551825333	070b9078d3ba3fc47dcbfad70939eb0d	NESTED_IN_PREV
query	chr5H	551847357	552047217	ed208d42081d0b70ed8438da2065018f	551873174	551874531	707a658cd859781f41882b51130927ed	NESTED_IN_PREV
query	chr5H	552048451	552214160	4ddbb8933194c2d77bf67fc1759ecd3c	552079113	552080219	869bb6c551f5d0864420086b1a5fc7db	NESTED_IN_PREV
query	chr5H	552650043	552660109	babe4cdca14b834558edc367f0f108d3	552654895	552656344	04b19d5fb67b9d637806b9521496d2f1	NESTED_IN_PREV
query	chr5H	552695478	552832594	a2d74ece0af1f72ce327d9ec18dd4f2e	552698923	552700658	1dad510cf7c3c2e71cf813a394983644	NESTED_IN_PREV
query	chr5H	552942245	553014667	16a29fe1bdc643b2b179a681b959900e	552942552	552943185	952dc38e7493dd5313490a6fb04c146a	NESTED_IN_PREV
query	chr5H	553017402	553052947	e6ed9f559bb1e5626fa74b1347cb6d0e	553052833	553053470	7762716cc9622cee9085c8a8cb177b65	PARTIAL
query	chr5H	553054681	553071302	321603cd338ca1c730460bb12cc64c72	553056454	553057036	9482714bf695f710c559c32d1fcaf595	NESTED_IN_PREV
query	chr5H	553072962	553186369	571ea8d58ca33b4b4cd85550b6cdd965	553109089	553110249	c4a30136075edad5f91948d5a1e088d0	NESTED_IN_PREV
query	chr5H	553180711	553373258	fb42314dbc44c56a7589a8d37e4f2bf6	553186370	553270248	d88a8ea733dadf534f7421ecb3424262	NESTED_IN_PREV
query	chr5H	553186370	553270248	d88a8ea733dadf534f7421ecb3424262	553209888	553294218	3c078137192d96855bf513860c7f7b0a	PARTIAL
query	chr5H	553209888	553294218	3c078137192d96855bf513860c7f7b0a	553237203	553242800	ab541a12e02ac7cac211bb13800a79ee	NESTED_IN_PREV
query	chr5H	553261655	553266133	715d21c1446d81405ede42a26618ccc2	553265719	553273197	86e31441aa31496e69dee4835a688f1a	PARTIAL
query	chr5H	553265719	553273197	86e31441aa31496e69dee4835a688f1a	553271234	553284669	58861c4a0be49304a3c612ab7b7f7f9c	PARTIAL
query	chr5H	553287865	553439451	dd03e4883d094bf60acb97fed2f2b9ee	553295681	553384251	a470f2e53921b77d718b2fc1cf6fddfa	NESTED_IN_PREV
query	chr5H	553295681	553384251	a470f2e53921b77d718b2fc1cf6fddfa	553373259	553475429	dd626447ed7497e55fc377336a1b9d7f	PARTIAL
query	chr5H	553373259	553475429	dd626447ed7497e55fc377336a1b9d7f	553436802	553438297	c3d4068017445811ebc813959d4ae8e4	NESTED_IN_PREV
query	chr5H	553439760	553447010	c6c578bae5e9d5696e9d5464e8a0a330	553441587	553480137	cc11c52f0797372edf096930903e27da	PARTIAL
query	chr5H	553489317	553554068	36221f4d2b8643acbfd8919a0a15af3e	553493885	553495260	2c1f61e8b4afc8eb50ff570d9bc0d2a1	NESTED_IN_PREV
query	chr5H	553562354	553596859	18f34f774db29c2efb80632a7e66dbd1	553587958	553590492	59de57528bf02957cd078f6aa1c52253	NESTED_IN_PREV
query	chr5H	553602676	553982959	03a584123ad53b85e0fe3971341b778a	553629683	553630477	4f0679cfde88c5c256f77484514e63cd	NESTED_IN_PREV
query	chr5H	553630478	553633464	57d56b14fc4f85925478aeb36bbabb63	553632428	553659140	0e8ccb9bbb02a5ea9ef8585d54037141	PARTIAL
query	chr5H	553632428	553659140	0e8ccb9bbb02a5ea9ef8585d54037141	553633465	553640197	8ee966d2520b4b7d728e1d0f90352b0e	NESTED_IN_PREV
query	chr5H	553753924	553867462	b490939737d48e4de7298a4570bfa4a4	553825189	553827479	fafe8d00899c164abe728ab248130e0f	NESTED_IN_PREV
query	chr5H	554169606	554234070	52d215417429b53b63871fb8417d0118	554207485	554208584	dc831a31ef25e5fdbfe578770cfa7918	NESTED_IN_PREV
query	chr5H	556409915	556472707	4b469a0fed5034abf5afff953248d071	556424398	556428215	7e6a8e86762c6ea7b46474e890717065	NESTED_IN_PREV
query	chr5H	556473916	556661416	a4b8408e31fcf13295c12e0aa37f3360	556478182	556480673	9d506654d2d3b3e6d236b79cbea49c83	NESTED_IN_PREV
query	chr5H	557021393	557129546	8d41a61396eb39d7db19cfc74f0f5e09	557097344	557098369	671109829b24dabe006d82ff3ff55c53	NESTED_IN_PREV
query	chr5H	557350122	557383233	71753d5c55935a06ae38d55be405ab47	557365722	557366231	121549d0e0ae4cc5188baabe155257c3	NESTED_IN_PREV
query	chr5H	557388258	557411623	5d4abbc138e5336dac3c098807be6fd8	557398936	557400214	768acf261e4dbd010d4cb663dba560e0	NESTED_IN_PREV
query	chr5H	557656762	557700195	036f646fe878eb347757f8138a081d8a	557669175	557670181	0abbaee5e90970276eaa11247cb87457	NESTED_IN_PREV
query	chr5H	557703241	557703768	da9c9ad5557971c40e4929da8274b372	557703545	557751069	4561f7aa6b5b43c1fa173da4eaa408ad	PARTIAL
query	chr5H	557703545	557751069	4561f7aa6b5b43c1fa173da4eaa408ad	557705048	557705578	bc368f0b4177c2fc59c616d37e0b664b	NESTED_IN_PREV
query	chr5H	557743935	557764991	42e732b9490fca073e85e79b3bfa7341	557750798	557752211	cf48eb04c6ef87b45a5672e8949065fe	NESTED_IN_PREV
query	chr5H	557755822	557935247	c31d8c5b0f75cdeb39104e0c499da134	557764992	557766900	2e251ed051693c80d9020c9862621e7a	NESTED_IN_PREV
query	chr5H	557862967	557863836	6969a06c2953beede4c25307e1b12885	557863359	557863886	d2e4628566bbf89f20df4be4af0916e4	PARTIAL
query	chr5H	557863359	557863886	d2e4628566bbf89f20df4be4af0916e4	557863837	557866351	b36d24de46552c21e3c428cf631bb672	PARTIAL
query	chr5H	557944908	557963808	ecadaab4bd28f14fc58c720b86280aa4	557957738	557958676	66ab9d1d1193505dea20cfc12b6330d9	NESTED_IN_PREV
query	chr5H	557964304	558084016	f98b15fefdfaba8c0458c57d25430d22	557967548	557971042	5ce56c1d7c17c5f791a9a977d7d768c6	NESTED_IN_PREV
query	chr5H	558001720	558063806	884d6d1b501ebab707556d84f2278c8b	558028515	558032738	2cf2263e274148f0df09951f501e4ca1	NESTED_IN_PREV
query	chr5H	558064746	558134594	21ce690496d75322a9fda6ad9c5f1ac7	558084017	558087086	f922e46455c053f543030eb4b73b01f4	NESTED_IN_PREV
query	chr5H	558087087	558111669	d28a1e523fd605bd3b88e7b0c35d04b2	558088496	558090112	486ebe1100067f1487c0e51283775023	NESTED_IN_PREV
query	chr5H	558120140	558154272	56e0835fc732e55cea6c82c2eaa5b7ef	558138819	558194612	82897bb64c5d8f25dddca0117227f9e6	PARTIAL
query	chr5H	558138819	558194612	82897bb64c5d8f25dddca0117227f9e6	558154273	558215072	e24f17da729efa2147daf4cfaf789984	PARTIAL
query	chr5H	558154273	558215072	e24f17da729efa2147daf4cfaf789984	558157020	558158904	1533e3ca3f810b762e1f812f86f7ed15	NESTED_IN_PREV
query	chr5H	558201497	558263132	ea1ddc2680f0caf73767a7b62e756f6b	558215580	558250789	9ba67adc937060e854caf8d742f2277d	NESTED_IN_PREV
query	chr5H	558215580	558250789	9ba67adc937060e854caf8d742f2277d	558239354	558240522	578936348abf311aec63a6916400d74e	NESTED_IN_PREV
query	chr5H	558250790	558495970	f0dead44157ba7e23e9ebf6fee4b7299	558254188	558258325	c3a41b9c130e140a8f81f5c9dec3fe42	NESTED_IN_PREV
query	chr5H	558535933	558784597	6e0b5cbd7c012e69dc399b6edbf5930e	558647597	558653064	c5fa171beb131869a0adcecdf7693ce1	NESTED_IN_PREV
query	chr5H	558762505	558766623	69693d76e0e42dfecd392572d5f5fe64	558762676	558764453	1d2fd97436580ed3e773e82f56437de8	NESTED_IN_PREV
query	chr5H	558785624	558960144	c3a183f480ba6704105636aa6146eb4a	558787744	558792065	6961d6a8cf0a7e577f7c552e07efebfc	NESTED_IN_PREV
query	chr5H	559069219	559151296	d4e09abf1a4e587938b089f492d9eccd	559072694	559073412	8c577b67f20771f24d24a95939f9020e	NESTED_IN_PREV
query	chr5H	559299530	559364743	1ce7c9e4933f94bec658f81370e39925	559307151	559403768	fb1bc31f61323e1e30c69b51d1b45cab	PARTIAL
query	chr5H	559307151	559403768	fb1bc31f61323e1e30c69b51d1b45cab	559365272	559396690	f4dded32dc786d29f65be834f57ea637	NESTED_IN_PREV
query	chr5H	559405124	559464816	a51891ee3b342755831142c23569e178	559423097	559431668	e1f4e61295db0e11fdf3fbbc58ce59ac	NESTED_IN_PREV
query	chr5H	559752483	559797867	cab80ffd6d181cfe36de9a998a93dec0	559769406	559771487	6d7a2255d0b45af15a9da1a2c252e0db	NESTED_IN_PREV
query	chr5H	559823749	559829351	0ea003cd50143b0a02f376cf2c57a3ad	559829238	559830674	9caec22c2f80760d84bd8229737b5430	PARTIAL
query	chr5H	559832075	559890209	2d2e0dc12f79070fd3f91770e2745d3b	559849014	559850678	06a7ac79ad15f948cc5abde7b45a3d64	NESTED_IN_PREV
query	chr5H	559893990	559952492	f530040db19987221c03d654479b719b	559908487	559910060	66dea534d7e6121094f4e2f9c4b4060d	NESTED_IN_PREV
query	chr5H	559954557	560366205	570b1340cb2af3a286bf3c6ca24bfc24	560017971	560021035	c68d90de8ce815d8867cac19d5d72b54	NESTED_IN_PREV
query	chr5H	560429901	560453758	dbf10dd1f5bb65db727eabf6dd63e15b	560453475	560454257	d3401ef79adf19cc37c5cf113a813dff	PARTIAL
query	chr5H	560454568	560503856	2183fe882d9479421c96594549daaf0a	560501555	560502166	d19e4c01044d51c1993a00d436fa437c	NESTED_IN_PREV
query	chr5H	560505174	560572322	8bc933801e0313a81115341327f38707	560506531	560507133	0302e980164ecda91b1b3d344fbadf75	NESTED_IN_PREV
query	chr5H	560577937	560611766	42e2a604b5efef17fba4583686d2d84e	560579472	560684257	47f495b0b0d773f5fe589808d79e4336	PARTIAL
query	chr5H	560579472	560684257	47f495b0b0d773f5fe589808d79e4336	560603501	560604169	2d41567b06e8fb5c15734d5b78d8a107	NESTED_IN_PREV
query	chr5H	560612647	560678831	01c16d67bda3bbfa944da6ce95407028	560649719	560650743	66764faf62463bd660e02c659978c7dc	NESTED_IN_PREV
query	chr5H	560685946	560690209	0ca0150079edcff4e898c851f5523905	560686858	560766443	dea2b0cc4fe95895f26558e049437964	PARTIAL
query	chr5H	560686858	560766443	dea2b0cc4fe95895f26558e049437964	560700128	560700772	b3e684ed3c50b02e6437cabfed9c0028	NESTED_IN_PREV
query	chr5H	560729627	561066363	2bf674052fa467e93a26702cd6f25279	560735626	560736270	501629df6f1716fcae1c10d468299ff9	NESTED_IN_PREV
query	chr5H	560768533	560928305	ae9512f466d37001bdb985b4ffa4d0be	560869122	560870159	f3e823dc115283cd9ad9e107c2ea0803	NESTED_IN_PREV
query	chr5H	560880504	561053411	d699c1cbffb8c6a3a8fc074469ed170f	560897962	560899633	5dd7fdb9e0f8c38415cec3b664c4b037	NESTED_IN_PREV
query	chr5H	561012112	561128899	eff2b1ebea7517bb20f4c5b0a0524b6c	561030216	561031202	e47ae2c20c94bf7f9632000b0e344dd5	NESTED_IN_PREV
query	chr5H	561056131	561146563	cd334a8b1cdaeac49972ff304f2e55c2	561066364	561069903	27568e954c1508f69b46de20f0aa93be	NESTED_IN_PREV
query	chr5H	561069904	561153632	c5e8d4b8a9875626dceb477a2407d44b	561115549	561117148	cf1f951918173934357f31ec2244512a	NESTED_IN_PREV
query	chr5H	561128900	561196489	15271d4abd7a97786c13982997125e7f	561129027	561130495	123559a44d50933d2809bbf02a1cd2d2	NESTED_IN_PREV
query	chr5H	561148973	561301713	16985eff23f6e0be193d512674b403b8	561153633	561155957	c3bf9ab57869f6ef57b80ad2d5548098	NESTED_IN_PREV
query	chr5H	561162980	561256374	22da800c9cf80ed80aebf3434d8f7e11	561171458	561172176	34ef814be0e0cd17bd9f597fb1b03f6c	NESTED_IN_PREV
query	chr5H	561198321	561262142	3551a7d914b551fcb41abf1e24af22f9	561203893	561207412	bd273f0c16eef098ac2f652d5bca8b01	NESTED_IN_PREV
query	chr5H	561211551	561264243	5e07d3be75a28f7dbd890a16eeb80438	561217562	561220965	9e67484e7a904dcf5998315b2d923880	NESTED_IN_PREV
query	chr5H	561258484	561263195	35ea61d8a7a2fc7411ebd3cf389f0b48	561262143	561279454	c3c2c4bf393e9adbf9b971ccdf60cd57	PARTIAL
query	chr5H	561262143	561279454	c3c2c4bf393e9adbf9b971ccdf60cd57	561263196	561377210	0fe5dde8bc7ca45d2873b6a78c84437a	PARTIAL
query	chr5H	561263196	561377210	0fe5dde8bc7ca45d2873b6a78c84437a	561280856	561368429	c2765700e77a4ebfd57714d6d0f94f29	NESTED_IN_PREV
query	chr5H	561280856	561368429	c2765700e77a4ebfd57714d6d0f94f29	561301714	561304436	de31feeefdbbd96e56294e9d4cc0b28b	NESTED_IN_PREV
query	chr5H	561328751	561542052	60238708083e66d7769375c766bc01a9	561330269	561697863	02dc08ecb0acdf0d9deaad64535eb64f	PARTIAL
query	chr5H	561330269	561697863	02dc08ecb0acdf0d9deaad64535eb64f	561353238	561398456	204612b7807ffbf95a634449a7735cb6	NESTED_IN_PREV
query	chr5H	561353238	561398456	204612b7807ffbf95a634449a7735cb6	561368430	561371936	d338e3f8e30104febf2c2d3a820535db	NESTED_IN_PREV
query	chr5H	561371937	561386175	debea8ff7458d2fb821f00db81a3988b	561372183	561374246	9b41b1da7ad3dc7804b2a33066f3009f	NESTED_IN_PREV
query	chr5H	561377211	561387515	da365c85a6556d33979cd8ec079fbb4f	561387214	561393938	862a5b1712465def2ff5756919aaa402	PARTIAL
query	chr5H	561387214	561393938	862a5b1712465def2ff5756919aaa402	561392984	561398619	c2f98239be29c85b558381c285f61ed9	PARTIAL
query	chr5H	561398620	561411307	27e24bae020977ed376df4f27117f635	561399871	561436576	3c189741efa4d586828dab64afc971a8	PARTIAL
query	chr5H	561399871	561436576	3c189741efa4d586828dab64afc971a8	561401027	561463103	a7f78a83051f82088717d1da1f44d164	PARTIAL
query	chr5H	561401027	561463103	a7f78a83051f82088717d1da1f44d164	561411947	561421419	e50bb0d62ddef2869a553838bd6fe36b	NESTED_IN_PREV
query	chr5H	561422032	561452036	f5e79f6a5406d0d25e1dead21f722780	561437105	561457659	056325b206f98b36e4c956e543320e56	PARTIAL
query	chr5H	561437105	561457659	056325b206f98b36e4c956e543320e56	561452037	561459463	2e205f03bcb603d8eeb8be55609179e3	PARTIAL
query	chr5H	561452037	561459463	2e205f03bcb603d8eeb8be55609179e3	561458188	561467033	70827f992350687988653aa9c27f2063	PARTIAL
query	chr5H	561458188	561467033	70827f992350687988653aa9c27f2063	561459464	561463957	03271dc6651c113273a95f230ac55608	NESTED_IN_PREV
query	chr5H	561459464	561463957	03271dc6651c113273a95f230ac55608	561463104	561509205	39839917568d821280b7d5d215a3ce41	PARTIAL
query	chr5H	561463104	561509205	39839917568d821280b7d5d215a3ce41	561467577	561477720	97a0c14862273182a74ee19083093251	NESTED_IN_PREV
query	chr5H	561467577	561477720	97a0c14862273182a74ee19083093251	561470055	561478442	c13242759de57e1045320c440903eb75	PARTIAL
query	chr5H	561470055	561478442	c13242759de57e1045320c440903eb75	561478237	561501224	cedb06789a7e5db5ea15886094f8b0f7	PARTIAL
query	chr5H	561478237	561501224	cedb06789a7e5db5ea15886094f8b0f7	561480008	561502655	bcd5e80cb6715dff22c54789abb59f83	PARTIAL
query	chr5H	561480008	561502655	bcd5e80cb6715dff22c54789abb59f83	561501753	561510634	d8b8096216221742451b61cafa9a4a34	PARTIAL
query	chr5H	561501753	561510634	d8b8096216221742451b61cafa9a4a34	561506775	561527892	50728f2aa3f3dd22d5f638c0cd0c375e	PARTIAL
query	chr5H	561506775	561527892	50728f2aa3f3dd22d5f638c0cd0c375e	561509206	561553333	e5ee415d6de0c5b570a5b03014bbebdd	PARTIAL
query	chr5H	561509206	561553333	e5ee415d6de0c5b570a5b03014bbebdd	561532215	561718229	43a794595bdb8e5759bde47fde556644	PARTIAL
query	chr5H	561532215	561718229	43a794595bdb8e5759bde47fde556644	561542053	561544962	060d365e18e617c68bea0b34c7fb04d6	NESTED_IN_PREV
query	chr5H	561563385	561571421	665619fd2925a93bd7ab04e80e29c55e	561565560	561693049	4f9da58d847f43f43268fe42df10196e	PARTIAL
query	chr5H	561565560	561693049	4f9da58d847f43f43268fe42df10196e	561608912	561610875	0b201254d4b0c372e8ab044068c0cd55	NESTED_IN_PREV
query	chr5H	561897721	561898529	a752b8dd23cd6990e2e3214136fd30a6	561898414	561900513	32a8f6765759f93dd99f5262ed3ebb9b	PARTIAL
query	chr5H	561900514	561973555	c34390c7f61fb81ea2e84ccfd91fb52e	561947817	561949133	fd42277bb0aa776a6b3188e594ca07b4	NESTED_IN_PREV
query	chr5H	561974483	562021773	c2b34223f7bf1ea33556e4ccbcf68fc9	561986065	561989973	9d2cc48aa98c34bd5337eb13260806e8	NESTED_IN_PREV
query	chr5H	562011703	562018801	a0eb7b8b70569145f63d8042ee79fb42	562016281	562018671	a48000e628489d835aaf1a928289f8b5	NESTED_IN_PREV
query	chr5H	562021046	562021894	fdb2ba1911d8dc0b9e7cb56c43d94a14	562021774	562023984	ab082a2b25b5453e6772f4bbda4d7e07	PARTIAL
query	chr5H	562081230	562400109	5fe158286af857373ebd25580d996d46	562122823	562123346	11cd394ac2c30e38d38d12a24a8d7cfc	NESTED_IN_PREV
query	chr5H	562363700	562449450	e84066f5be5953c3103246b8e0690379	562387347	562388872	5cb5cd9246db625a282131dace4167c8	NESTED_IN_PREV
query	chr5H	562409430	562526978	e89e7fd607ab231a90174f7dba5178ce	562423466	562424695	f47b60812e28d54f3bdd326b3bf63bfc	NESTED_IN_PREV
query	chr5H	562428029	562531489	3aa01f2091dc7e54b4b83a3d6e0db648	562436734	562442087	356d18d817cfbf2ab29a8b2ba5dc93ba	NESTED_IN_PREV
query	chr5H	562449451	562601591	399317c81925a6cb510bfb29080257af	562454311	562455143	b329b64995db10a60b322c390b9d0e16	NESTED_IN_PREV
query	chr5H	562477723	562562030	e77d728fc0315ea91d100b2626a6c604	562528863	562537133	a4264eca0674de2fdfb74217ae0e1e8e	NESTED_IN_PREV
query	chr5H	562528863	562537133	a4264eca0674de2fdfb74217ae0e1e8e	562535178	562640552	c68d8f70c65998096b8a2fc5530a09db	PARTIAL
query	chr5H	562535178	562640552	c68d8f70c65998096b8a2fc5530a09db	562539345	562546252	f80321db2e7c72486c2ecbbda38b2b1f	NESTED_IN_PREV
query	chr5H	562546880	562629978	9e6c79d061711c1cf52553bee6ee1696	562566363	562637906	6741dbbc4f704b324cd05b9f6e0cd162	PARTIAL
query	chr5H	562566363	562637906	6741dbbc4f704b324cd05b9f6e0cd162	562567897	562573603	2f2bbc0b8154d8c627a3e26549aa87b1	NESTED_IN_PREV
query	chr5H	562583673	562608038	8c3225fdff071eb110f043e9a1d67c14	562601592	562604305	9738b111968f34bfd00144d6021a557b	NESTED_IN_PREV
query	chr5H	562604306	562617544	525d2c33feb6b0186bcf6f269ebd2d61	562608039	562609107	a2c306bc6b12c88e123a456bc69bbc0e	NESTED_IN_PREV
query	chr5H	562614482	562669644	4fc84767e71ef30b31d6452771fda8cf	562617545	562637162	7aae86b8d872de2c326bd36e4bd5f7a4	NESTED_IN_PREV
query	chr5H	562637163	562645430	834985b06582cf77b05e6d90f84b0474	562639786	562688108	5b7150e9b28373fd7a34bc19a75d06cb	PARTIAL
query	chr5H	562639786	562688108	5b7150e9b28373fd7a34bc19a75d06cb	562640225	562642055	4b414baabff3eaafbabf43f59ecb53f8	NESTED_IN_PREV
query	chr5H	562650441	562663363	f461a3746950e2394b545d43ac0bc08b	562661059	562683243	3fe4e066b1f53bad0b241879e34fcc33	PARTIAL
query	chr5H	562661059	562683243	3fe4e066b1f53bad0b241879e34fcc33	562663364	562663873	738ef492e4e036c1808f21b6e145dd73	NESTED_IN_PREV
query	chr5H	562663874	562696816	6a32f9e877cdb6cfc261b12087b5c85f	562669645	562674253	4ab6d01e386c4cbdbd0fe7a1ae8300eb	NESTED_IN_PREV
query	chr5H	562674254	562721767	0cb12b2308d9525fc6866f62fc939573	562691689	562878663	5de7c907790d672140d782c03c3fb66c	PARTIAL
query	chr5H	562691689	562878663	5de7c907790d672140d782c03c3fb66c	562694744	562697704	e1e9d7766debc93b13ac1f75921cfe90	NESTED_IN_PREV
query	chr5H	562694744	562697704	e1e9d7766debc93b13ac1f75921cfe90	562696817	562697338	4da861862218bd7f4afef9eb7e55d122	NESTED_IN_PREV
query	chr5H	562697339	562734717	0e0a98f1269ad3cf1045240d7c496f16	562705587	562706987	b50dcbf5abb16ffc037669a0e7b88ea1	NESTED_IN_PREV
query	chr5H	562721768	562725974	e14d5e106ef604180a3fcdbb903efbd4	562723889	562724631	ab0aac0b543c2c9b693ede453875a6a7	NESTED_IN_PREV
query	chr5H	562725975	562772615	754f32d01fd5ab0b7f7be891cc67d5a6	562734718	562739956	502fe2fab94cbe2bbea5603a330bab6a	NESTED_IN_PREV
query	chr5H	562734718	562739956	502fe2fab94cbe2bbea5603a330bab6a	562735717	562736585	f4ec0864e36a267cc7213185f3d79a2b	NESTED_IN_PREV
query	chr5H	562739038	562744168	f3037cd11b4f8516717c96462be53421	562739957	562748230	d95b861f7f3f6072b289a4fd13d0d244	PARTIAL
query	chr5H	562778043	562823879	9f5e7a32765180874df500fc125781a6	562782800	562787549	4eb8df9cada73a3701292a995a146bbc	NESTED_IN_PREV
query	chr5H	562802933	562897759	5ebf662df767b6b5509fbb56f4b39994	562803119	562804086	e1c602c683af8448fd80a4ae78bef035	NESTED_IN_PREV
query	chr5H	562804087	562856862	ec6f340cb26439251d896a0d0cf604eb	562812320	562813357	b744b10a184ac163f9cd1f7de655d5ab	NESTED_IN_PREV
query	chr5H	562820082	562824677	3ea275b242782d19d2b02c184847cc32	562823880	562824683	979f885bb040278bf5fe10f6419ada54	PARTIAL
query	chr5H	562850215	562861298	1d926389b879da8c6e41ddf62f426b05	562856863	562859163	31bba3a6ca88d3b608ff8a5f68fc80cc	NESTED_IN_PREV
query	chr5H	562859164	562891423	4c127145df765480922a512d483205d4	562862168	562864620	35b4311c294ad0ab8425e978c68cf167	NESTED_IN_PREV
query	chr5H	562869752	562908372	308bdd23ab38d6bf802debc15dec635d	562879780	562907216	a07efbbbabc5dba43fa4dd505639e228	NESTED_IN_PREV
query	chr5H	562913123	562920582	c1a26eaeb18053ba105cc07e1ae23741	562914513	562917255	c0b794122c895c8f03f27d289a672fac	NESTED_IN_PREV
query	chr5H	562918677	562934172	c415bcf8e7dad43de249786a2ec19c52	562921557	562972162	f255d87d6cc0f743c2689f7774e6ed19	PARTIAL
query	chr5H	562921557	562972162	f255d87d6cc0f743c2689f7774e6ed19	562928326	562971416	a8a9ad692979390afd1474f03fe38c35	NESTED_IN_PREV
query	chr5H	562928326	562971416	a8a9ad692979390afd1474f03fe38c35	562948474	562978532	9e109d6334f3c9eb20ca95aa90240451	PARTIAL
query	chr5H	562984893	563043007	66a8e787b3e6a7e2adc7f0b526c0be94	563025412	563027025	3e56f128e6899c97b0b8b0672fa53f4b	NESTED_IN_PREV
query	chr5H	563047701	563085933	c4b62cee1c6c4ce41e4206a6a744666f	563053071	563160933	f010df7e33f72a18909522c24fc786d5	PARTIAL
query	chr5H	563053071	563160933	f010df7e33f72a18909522c24fc786d5	563093763	563163146	92e49cc6755f4f5dbc08663d05cfa202	PARTIAL
query	chr5H	563093763	563163146	92e49cc6755f4f5dbc08663d05cfa202	563109691	563124190	b36e79e205a0e7dbe21f55eb77ddfc6c	NESTED_IN_PREV
query	chr5H	563163147	563212902	478182665fb9c5b24f1344671cf81b9c	563165371	563167222	f5a115fa7d505285dadebf9904642696	NESTED_IN_PREV
query	chr5H	563183637	563278424	b9da2e32c4d7522539942cc5465da9e7	563222847	563226181	9a209ca839180990713a83a82a71a366	NESTED_IN_PREV
query	chr5H	563282925	563340571	a492cf5aff9fef03aa1ff09b36ca0413	563318586	563323337	b2cd21fd8cf489de26c52d72e4efa3c2	NESTED_IN_PREV
query	chr5H	563421436	563508893	d64ff8bd72f8f7c899b3595a3b2aa389	563502756	563504216	b862fa567c637bb2963fd1b61c01c648	NESTED_IN_PREV
query	chr5H	563576829	563624132	433c2b35a2ba651cb793362d97950e19	563620278	563625402	433ed039606cca3bb84b6e95764a0990	PARTIAL
query	chr5H	564805498	564849765	0f7474d8b57e423d1802b0496a103acd	564811447	564812090	07d89d62e79f6cae4df479388302d9e2	NESTED_IN_PREV
query	chr5H	564905544	564919130	80903632ea1992435153ca53962e5018	564916595	564945556	172c8fb880e2da2a0d2ced0fe7fc4f05	PARTIAL
query	chr5H	564916595	564945556	172c8fb880e2da2a0d2ced0fe7fc4f05	564939677	565242147	cb3830d12957bbeb3f29a6d386232bfc	PARTIAL
query	chr5H	564939677	565242147	cb3830d12957bbeb3f29a6d386232bfc	564956571	564980314	5dd1ea4f3e204c2ce42d610c8ba14f6a	NESTED_IN_PREV
query	chr5H	565610208	565706831	d9af31a0dac753b9c0fd4e8b73d2bc68	565627292	565627868	25182617cdd2cb340338927db603088b	NESTED_IN_PREV
query	chr5H	566523435	566588442	44e96d9bfe6184d376e081158a351d6c	566581870	566582409	f0c9d40a883749c8db6295d8d6edc198	NESTED_IN_PREV
query	chr5H	566587489	566590571	2da398c6af158f8f5643ce201595f306	566588443	566603227	7b07f24fe0a02a0ffffbb9d305ae0d1c	PARTIAL
query	chr5H	566588443	566603227	7b07f24fe0a02a0ffffbb9d305ae0d1c	566590572	566591459	2c4780592baa8b4db2bce0abb04098bd	NESTED_IN_PREV
query	chr5H	566687623	566808936	65e04069d080a493d9de73c6de2195ac	566694926	566698613	e35ce51b2f65cb08b6b1b52429ec7104	NESTED_IN_PREV
query	chr5H	566961048	567053033	c1b16adab8664dfca43dbe18902473df	566963226	566966396	4d5ca173da665e0370f6d3e79af65848	NESTED_IN_PREV
